origin,destination,path,path_count,path_frequency,path_frequency_within_od,total_count,od_frequency,actions_taken,rewards_per_step,total_return,highest_reward_index,highest_reward_value
231,60,231_230_408_419_76_271_388_311_31_268_357_323_319_314_49_313_300_27_65_326_60,3,0.0003050640634533252,1.0,3,0.0003050640634533252,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.5549333095550537, 0.5175355672836304, 0.45479100942611694, 0.45798957347869873, 0.5639144778251648, 0.5205117464065552, 0.5673958659172058, 0.5503588914871216, 0.16638487577438354, 0.6702253222465515, 0.4705709218978882, 0.6448865532875061, 0.727529764175415, 0.48772189021110535, 0.6863203644752502, 0.6058397889137268, 0.42681047320365906, 0.47791388630867004, 0.6900824904441833, 1.0708447694778442]",11.31256154179573,20,1.0708447694778442
231,71,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_212_25_252_245_37_54_358_341_342_71,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.5447401404380798, 0.5415986776351929, 0.543922483921051, 0.5691777467727661, 0.5997287034988403, 0.5233851671218872, 0.6282624006271362, 0.5497664213180542, 0.2711785137653351, 0.6275495290756226, 0.24253016710281372, 0.683734118938446, 0.42812445759773254, 0.156535804271698, 0.6511166095733643, 0.6638626456260681, 0.6381109356880188, 0.577951192855835, 0.6419209837913513, 0.718454897403717, 0.664704442024231, 0.5333130359649658, 0.6927638649940491, 0.7755787968635559]",13.468011736869812,24,0.7755787968635559
231,77,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_212_25_252_245_37_54_358_341_342_71_345_282_77,2,0.0002033760423022168,0.5,4,0.0004067520846044336,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2)]","[0.4807288944721222, 0.6076339483261108, 0.5617960095405579, 0.1830330640077591, 0.4246818721294403, 0.32798871397972107, 0.5965096354484558, 0.5167823433876038, 0.21646706759929657, 0.6334887146949768, 0.2209806889295578, 0.6883365511894226, 0.4048486351966858, 0.15652593970298767, 0.6299120187759399, 0.6545377373695374, 0.6430549621582031, 0.5807246565818787, 0.6532022953033447, 0.6958131194114685, 0.6503579616546631, 0.5205069184303284, 0.6812440752983093, 0.6666415929794312, 0.5928374528884888, 0.6516724228858948, 0.2653570771217346]",13.90566436946392,20,0.6958131194114685
231,77,231_230_408_419_76_271_388_311_30_33_342_71_345_282_77,1,0.0001016880211511084,0.25,4,0.0004067520846044336,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(2)]","[0.4807288944721222, 0.6076339483261108, 0.5617960095405579, 0.1830330640077591, 0.4246818721294403, 0.32798871397972107, 0.5965096354484558, 0.11855518817901611, 0.2568036615848541, 0.203266441822052, 0.6666415929794312, 0.5928374528884888, 0.6516724228858948, 0.2653570771217346]",5.937505975365639,11,0.6666415929794312
231,77,231_230_408_419_76_271_388_311_31_268_358_341_342_71_345_282_77,1,0.0001016880211511084,0.25,4,0.0004067520846044336,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2)]","[0.4807288944721222, 0.6076339483261108, 0.5617960095405579, 0.1830330640077591, 0.4246818721294403, 0.32798871397972107, 0.5965096354484558, 0.5167823433876038, 0.12391382455825806, 0.3461918532848358, 0.5205069184303284, 0.6812440752983093, 0.6666415929794312, 0.5928374528884888, 0.6516724228858948, 0.2653570771217346]",7.547519698739052,12,0.6812440752983093
231,78,231_230_408_419_76_271_388_311_31_268_358_341_342_71_345_282_78,5,0.000508440105755542,0.3125,16,0.0016270083384177345,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.5197070837020874, 0.6130861043930054, 0.5775694847106934, 0.17782999575138092, 0.4356279671192169, 0.34793591499328613, 0.6177574396133423, 0.5203242897987366, 0.12179549038410187, 0.3654100298881531, 0.5077759027481079, 0.6967954039573669, 0.6760969758033752, 0.6022288799285889, 0.6559188961982727, 0.7892144918441772]",8.225074350833893,16,0.7892144918441772
231,78,231_230_408_419_76_271_388_311_30_33_342_71_345_282_78,3,0.0003050640634533252,0.1875,16,0.0016270083384177345,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.5197070837020874, 0.6130861043930054, 0.5775694847106934, 0.17782999575138092, 0.4356279671192169, 0.34793591499328613, 0.6177574396133423, 0.11461646109819412, 0.2524286210536957, 0.20508891344070435, 0.6760969758033752, 0.6022288799285889, 0.6559188961982727, 0.7892144918441772]",6.585107229650021,14,0.7892144918441772
231,78,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_212_25_252_245_37_54_358_341_342_71_345_282_78,3,0.0003050640634533252,0.1875,16,0.0016270083384177345,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.5197070837020874, 0.6130861043930054, 0.5775694847106934, 0.17782999575138092, 0.4356279671192169, 0.34793591499328613, 0.6177574396133423, 0.5203242897987366, 0.2193269431591034, 0.6410370469093323, 0.22180742025375366, 0.6920562982559204, 0.40969106554985046, 0.16610610485076904, 0.6497129797935486, 0.6843218207359314, 0.6503331065177917, 0.5992479920387268, 0.6648662686347961, 0.7129250764846802, 0.6566899418830872, 0.5077759027481079, 0.6967954039573669, 0.6760969758033752, 0.6022288799285889, 0.6559188961982727, 0.7892144918441772]",14.70599089562893,27,0.7892144918441772
231,78,231_230_408_419_76_271_388_311_31_267_56_35_152_249_252_245_37_54_358_341_342_71_345_282_78,3,0.0003050640634533252,0.1875,16,0.0016270083384177345,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.5197070837020874, 0.6130861043930054, 0.5775694847106934, 0.17782999575138092, 0.4356279671192169, 0.34793591499328613, 0.6177574396133423, 0.5203242897987366, 0.2193269431591034, 0.6410370469093323, 0.22180742025375366, 0.6920562982559204, 0.056456439197063446, 0.21721488237380981, 0.5992479920387268, 0.6648662686347961, 0.7129250764846802, 0.6566899418830872, 0.5077759027481079, 0.6967954039573669, 0.6760969758033752, 0.6022288799285889, 0.6559188961982727, 0.7892144918441772]",12.419497139751911,24,0.7892144918441772
231,78,231_230_408_419_76_271_388_311_31_267_56_34_37_54_358_341_342_71_345_282_78,2,0.0002033760423022168,0.125,16,0.0016270083384177345,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.5197070837020874, 0.6130861043930054, 0.5775694847106934, 0.17782999575138092, 0.4356279671192169, 0.34793591499328613, 0.6177574396133423, 0.5203242897987366, 0.2193269431591034, 0.6410370469093323, 0.17084281146526337, 0.1455678939819336, 0.7129250764846802, 0.6566899418830872, 0.5077759027481079, 0.6967954039573669, 0.6760969758033752, 0.6022288799285889, 0.6559188961982727, 0.7892144918441772]",10.284258544445038,20,0.7892144918441772
231,85,231_230_408_419_76_271_388_311_31_267_56_35_152_249_252_244_151_85,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(6), np.int64(6), np.int64(0), np.int64(7)]","[0.6938908696174622, 0.5881300568580627, 0.4807316064834595, 0.5722330212593079, 0.5848886966705322, 0.5686853528022766, 0.6184839606285095, 0.5734987258911133, 0.5517718195915222, 0.6380013823509216, 0.6529861688613892, 0.3170764744281769, 0.13114580512046814, 0.2620599567890167, 0.2874365746974945, 0.6301190257072449, 0.762940526008606]",8.914080023765564,17,0.762940526008606
231,90,231_230_408_419_76_271_388_311_30_32_310_387_339_272_223_103_226_228_334_95_275_216_90,1,0.0001016880211511084,0.5,2,0.0002033760423022168,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(5), np.int64(0), np.int64(0), np.int64(1), np.int64(6), np.int64(2), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.5381394028663635, 0.6412063241004944, 0.199735626578331, 0.5614863634109497, 0.46049344539642334, 0.18732690811157227, 0.6471750140190125, 0.07343554496765137, 0.032036662101745605, 0.6075423359870911, 0.6976304054260254, 0.6115349531173706, 0.19269603490829468, 0.2914360761642456, 0.5964601039886475, 0.5345518589019775, 0.6424718499183655, 0.6370716691017151, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",10.81505386531353,22,0.7347709536552429
231,90,231_230_408_419_76_271_388_311_31_267_56_34_37_54_358_340_32_310_387_339_273_386_262_265_334_95_275_216_90,1,0.0001016880211511084,0.5,2,0.0002033760423022168,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(6), np.int64(0), np.int64(0), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(7), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.5381394028663635, 0.6412063241004944, 0.199735626578331, 0.5614863634109497, 0.46049344539642334, 0.18732690811157227, 0.6471750140190125, 0.5772517919540405, 0.0878600999712944, 0.5811352133750916, 0.12475338578224182, 0.10180624574422836, 0.637697160243988, 0.596526563167572, 0.4006081521511078, 0.5897886753082275, 0.6075423359870911, 0.6976304054260254, 0.6115349531173706, 0.564129650592804, 0.6552504897117615, 0.2091122567653656, 1.0674009323120117, 0.6126862168312073, 0.6117448210716248, 0.6396027207374573, 0.6765047907829285, 0.7347709536552429]",14.62090089917183,23,1.0674009323120117
231,126,231_230_408_419_76_271_388_311_31_268_357_323_319_314_49_313_300_27_65_326_60_128_126,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.5610321164131165, 0.5007370114326477, 0.4468439221382141, 0.44767412543296814, 0.5721733570098877, 0.5267232060432434, 0.5544888973236084, 0.5361007452011108, 0.16920994222164154, 0.6708683371543884, 0.475322425365448, 0.6137093901634216, 0.7058907151222229, 0.46508562564849854, 0.6730649471282959, 0.6099866628646851, 0.42367029190063477, 0.47352996468544006, 0.6807307004928589, 0.9360692501068115, 0.699383020401001, 0.7543286085128784]",12.496623262763023,20,0.9360692501068115
231,129,231_230_408_419_76_271_388_311_31_268_357_323_319_315_52_374_241_129,6,0.0006101281269066504,0.6,10,0.001016880211511084,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(1), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.6394000053405762, 0.46603676676750183, 0.4363073408603668, 0.5062385201454163, 0.5315861701965332, 0.5198490023612976, 0.5438147187232971, 0.5962763428688049, 0.10515952110290527, 0.6124885678291321, 0.3618885576725006, 0.5079834461212158, 0.1772090643644333, 0.4098818600177765, 0.5156696438789368, 0.260209321975708, 0.5660038590431213]",7.756002709269524,1,0.6394000053405762
231,129,231_230_408_419_76_271_388_311_31_267_56_34_36_374_241_129,4,0.0004067520846044336,0.4,10,0.001016880211511084,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(2), np.int64(0), np.int64(0)]","[0.6394000053405762, 0.46603676676750183, 0.4363073408603668, 0.5062385201454163, 0.5315861701965332, 0.5198490023612976, 0.5438147187232971, 0.5962763428688049, 0.6472277045249939, 0.6297898292541504, 0.26388025283813477, 0.5979945063591003, 0.20652899146080017, 0.260209321975708, 0.5660038590431213]",7.411143332719803,9,0.6472277045249939
231,130,231_230_408_419_76_271_388_311_31_267_56_34_36_373_284_286_312_50_52_374_241_130,1,0.0001016880211511084,0.5,2,0.0002033760423022168,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(6), np.int64(7), np.int64(0), np.int64(7), np.int64(6), np.int64(0), np.int64(0), np.int64(6)]","[0.5869552493095398, 0.45783084630966187, 0.41619566082954407, 0.48110681772232056, 0.5463852882385254, 0.4819541573524475, 0.5322166085243225, 0.5676870346069336, 0.6132904291152954, 0.6205285787582397, 0.2584042549133301, 0.5854275822639465, 0.475034236907959, 0.006906109396368265, 1.0474530458450317, 0.32142987847328186, 0.25104978680610657, 0.1065145879983902, 0.4897937774658203, 0.2583667039871216, 0.19790497422218323]",9.30243560904637,15,1.0474530458450317
231,130,231_230_408_419_76_271_388_311_31_267_56_35_152_249_251_130,1,0.0001016880211511084,0.5,2,0.0002033760423022168,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0)]","[0.5869552493095398, 0.45783084630966187, 0.41619566082954407, 0.48110681772232056, 0.5463852882385254, 0.4819541573524475, 0.5322166085243225, 0.5676870346069336, 0.6132904291152954, 0.6205285787582397, 0.5539021492004395, 0.7097917795181274, 0.15157034993171692, 0.5607786774635315, 0.29198983311653137]",7.572183459997177,12,0.7097917795181274
231,135,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_135,35,0.003559080740288794,1.0,35,0.003559080740288794,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(1), np.int64(2)]","[0.5470159649848938, 0.39175906777381897, 0.3535197973251343, 0.40508410334587097, 0.4329788088798523, 0.5369420051574707, 0.4721164405345917, 0.5743995904922485, 0.5098602771759033, 0.6214615702629089, 0.5471556782722473, 0.6689946055412292, 1.5431889295578003, 0.2602168619632721, 0.702657163143158, 0.387491911649704]",8.954842776060104,13,1.5431889295578003
231,136,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136,70,0.007118161480577588,1.0,70,0.007118161480577588,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(1), np.int64(0)]","[0.5416035056114197, 0.39153769612312317, 0.343884140253067, 0.40636786818504333, 0.46096816658973694, 0.5138223767280579, 0.45893120765686035, 0.558296799659729, 0.5304742455482483, 0.6032673716545105, 0.5296959280967712, 0.66610187292099, 1.502998948097229, 0.2501431107521057, 0.7251996397972107, 0.8372421264648438]",9.320535004138947,13,1.502998948097229
231,141,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,331,0.03365873500101688,1.0,331,0.03365873500101688,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(5)]","[0.5412673354148865, 0.4235954284667969, 0.3081769347190857, 0.4144282937049866, 0.43860700726509094, 0.5752896070480347, 0.6276440024375916, 0.5861788988113403, 0.6040406227111816, 0.621109664440155, 0.5755413770675659, 0.7316359877586365, 0.5792156457901001, 0.654244601726532, 0.46610286831855774, 0.6183428168296814, 0.734192430973053, 0.6195269227027893, 0.687258780002594, 0.6656454205513, 0.7696971893310547, 0.6402915716171265]",12.88203340768814,21,0.7696971893310547
231,143,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305_348_143,2,0.0002033760423022168,1.0,2,0.0002033760423022168,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.6823951005935669, 0.5383827090263367, 0.45303085446357727, 0.5451833009719849, 0.5965842008590698, 0.6072284579277039, 0.5855844020843506, 0.6091224551200867, 0.6092344522476196, 0.5722614526748657, 0.646859884262085, 0.4267269968986511, 0.6991246938705444, 0.633390486240387, 0.6907736659049988, 0.6954768300056458, 0.6538742184638977, 0.6883078217506409, 0.6359187364578247, 0.6580407619476318, 0.6817440390586853, 0.7311254739761353, 0.8007948994636536, 0.7745506167411804, 0.7933946847915649]",16.00911119580269,23,0.8007948994636536
231,144,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(0)]","[0.6378046274185181, 0.509593665599823, 0.4473347067832947, 0.5413365364074707, 0.5749658942222595, 0.6225823760032654, 0.5784660577774048, 0.6205142140388489, 0.5909127593040466, 0.5864228010177612, 0.6327029466629028, 0.3954960107803345, 0.6376463174819946, 0.6233499646186829, 0.675666868686676, 0.6872771978378296, 0.6415022611618042, 0.667942225933075, 0.6276891231536865, 0.6445856094360352, 0.6661524176597595, 0.7237709760665894, 0.7456336617469788, 0.7573361396789551, 0.1786346137523651, 0.060282014310359955]",15.075601987540722,24,0.7573361396789551
231,146,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146,7,0.0007118161480577588,1.0,7,0.0007118161480577588,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(0), np.int64(0)]","[0.6156662106513977, 0.48002851009368896, 0.43601009249687195, 0.5299270749092102, 0.553036093711853, 0.6291815042495728, 0.5695887804031372, 0.6355564594268799, 0.5810095071792603, 0.5956441760063171, 0.6261184811592102, 0.3711394965648651, 0.5845040678977966, 0.6125807166099548, 0.6719043254852295, 0.6782076954841614, 0.6284648180007935, 0.6550760865211487, 0.6100609302520752, 0.6320705413818359, 0.6598172783851624, 0.7134631872177124, 0.7064768671989441, 0.739905595779419, 0.16600696742534637, 0.04812445119023323, 0.6508861780166626]",15.38045609369874,24,0.739905595779419
231,148,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146_148,11,0.0011185682326621924,1.0,11,0.0011185682326621924,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(0), np.int64(0), np.int64(2)]","[0.6074931025505066, 0.4558989703655243, 0.42568692564964294, 0.5113311409950256, 0.5266244411468506, 0.6369153261184692, 0.5651445388793945, 0.6365393400192261, 0.5875279307365417, 0.5895690321922302, 0.6249827146530151, 0.3587811589241028, 0.5658946633338928, 0.6141784191131592, 0.6684491038322449, 0.670523464679718, 0.6213386654853821, 0.6482880711555481, 0.5980663895606995, 0.6231102347373962, 0.6518596410751343, 0.7023390531539917, 0.6882613301277161, 0.7291606664657593, 0.1802998036146164, 0.044016413390636444, 0.5585188269615173, 0.17156310379505157]",15.262362472712994,24,0.7291606664657593
231,150,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146_148_150,2,0.0002033760423022168,1.0,2,0.0002033760423022168,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(0), np.int64(0), np.int64(2), np.int64(0)]","[0.5991614460945129, 0.4288859963417053, 0.41465994715690613, 0.476052850484848, 0.4997861385345459, 0.6453989148139954, 0.5599780082702637, 0.6353797316551208, 0.5939450860023499, 0.5809876918792725, 0.6268959045410156, 0.3417331576347351, 0.5475291013717651, 0.6200498342514038, 0.6615406274795532, 0.6540181636810303, 0.6142070889472961, 0.6410770416259766, 0.5798962116241455, 0.6151925921440125, 0.6485028266906738, 0.6827417612075806, 0.671650767326355, 0.7207733392715454, 0.16699033975601196, 0.03995375335216522, 0.5398030877113342, 0.13912269473075867, 0.8151674270629883]",15.761081531643867,29,0.8151674270629883
231,157,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157,2,0.0002033760423022168,1.0,2,0.0002033760423022168,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[0.6510021686553955, 0.48255643248558044, 0.4206390380859375, 0.4928264021873474, 0.5534648299217224, 0.6082080602645874, 0.561242401599884, 0.6097961664199829, 0.5991888642311096, 0.5699446201324463, 0.6521803140640259, 0.4052257835865021, 0.6865813732147217, 0.6283938884735107, 0.6905534863471985, 0.6742480993270874, 0.649726390838623, 0.656105637550354, 0.6118072271347046, 0.6502512693405151, 0.6729089617729187, 0.6978042721748352, 0.7538877129554749, 0.7482059001922607, 0.6521108746528625, 0.6614952087402344, 0.6990673542022705, 0.7349838614463806]",17.474406599998474,23,0.7538877129554749
231,158,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_158,5,0.000508440105755542,0.8333333333333334,6,0.0006101281269066504,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2)]","[0.6108778119087219, 0.4469241797924042, 0.4071972668170929, 0.44411158561706543, 0.5262998938560486, 0.5904909372329712, 0.536563515663147, 0.6058638095855713, 0.5779260993003845, 0.5643206834793091, 0.6418259143829346, 0.3658333420753479, 0.6133849024772644, 0.6121496558189392, 0.6660032868385315, 0.6461079716682434, 0.6247388124465942, 0.6317155957221985, 0.589505136013031, 0.6233347058296204, 0.6561499238014221, 0.6741695404052734, 0.7058313488960266, 0.7193340063095093, 0.6286553144454956, 0.6351707577705383, 0.6852052807807922, 0.657670259475708, 0.21569804847240448]",16.90305958688259,24,0.7193340063095093
231,158,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_194_173_143_167_407_157_158,1,0.0001016880211511084,0.16666666666666666,6,0.0006101281269066504,"[np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(2)]","[0.6108778119087219, 0.4469241797924042, 0.4071972668170929, 0.44411158561706543, 0.5262998938560486, 0.5904909372329712, 0.536563515663147, 0.6058638095855713, 0.5779260993003845, 0.5643206834793091, 0.6418259143829346, 0.3595947027206421, 0.42172420024871826, 0.6349447965621948, 0.33982720971107483, 0.698361337184906, 0.6747950315475464, 0.6169800758361816, 0.6349257826805115, 0.6509527564048767, 0.27192428708076477, 0.34788966178894043, 0.2018948346376419, 0.6351707577705383, 0.6852052807807922, 0.657670259475708, 0.21569804847240448]",13.999960720539093,16,0.698361337184906
