origin,destination,total_count,frequency,num_unique_paths,unique_paths
1,54,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54']
1,58,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_53_55_58']
1,70,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_70']
1,71,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71']
1,78,2,0.0002033760423022168,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_78']
1,84,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_244_151_84']
1,135,7,0.0007118161480577588,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_211_135']
1,136,24,0.0024405125076266015,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_211_136']
1,148,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_181_183_185_177_404_194_173_142_144_146_148']
1,151,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_244_151']
1,159,1,0.0001016880211511084,1,['1_338_154_174_364_178_179_208_237_305_348_143_167_407_157_159']
1,170,4,0.0004067520846044336,1,['1_338_154_174_364_178_179_208_237_305_348_143_167_407_157_159_170']
1,206,4,0.0004067520846044336,1,['1_338_154_174_364_178_180_337_182_187_189_191_396_204_206']
1,231,12,0.0012202562538133007,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_78_231']
1,241,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_36_374_241']
1,245,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245']
1,251,2,0.0002033760423022168,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_251']
1,252,4,0.0004067520846044336,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252']
1,257,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_187_189_191_396_205_257']
1,272,2,0.0002033760423022168,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_340_32_310_387_339_272']
1,299,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_244_151_84_299']
1,310,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_340_32_310']
1,318,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_323_318']
1,322,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_322']
1,323,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_323']
1,340,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_340']
1,342,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342']
1,343,2,0.0002033760423022168,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_343']
1,357,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357']
1,358,3,0.0003050640634533252,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358']
1,362,2,0.0002033760423022168,1,['1_338_154_174_364_178_180_337_182_186_347_403_242_356_362']
1,374,1,0.0001016880211511084,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_323_319_315_52_374']
1,389,4,0.0004067520846044336,1,['1_338_154_174_364_178_180_337_182_186_347_403_243_211_135_389']
1,420,2,0.0002033760423022168,1,['1_338_154_174_364_178_180_337_182_187_189_191_396_205_257_420']
4,340,1,0.0001016880211511084,1,['4_213_125_127_61_325_28_367_286_312_48_316_317_324_340']
11,78,1,0.0001016880211511084,1,['11_125_127_61_325_28_367_286_312_48_316_317_324_341_342_71_345_282_78']
11,226,1,0.0001016880211511084,1,['11_125_127_61_325_28_367_286_312_48_316_317_324_340_32_310_387_339_272_223_103_226']
11,262,1,0.0001016880211511084,1,['11_125_127_61_325_28_367_286_312_48_316_317_324_340_32_310_387_339_273_386_262']
11,272,2,0.0002033760423022168,1,['11_125_127_61_325_28_367_286_312_48_316_317_324_340_32_310_387_339_272']
11,308,1,0.0001016880211511084,1,['11_125_127_61_325_28_367_286_312_48_316_317_324_340_32_310_387_339_272_223_103_226_228_333_308']
11,310,1,0.0001016880211511084,1,['11_125_127_61_325_28_367_286_312_48_316_317_324_340_32_310']
16,90,1,0.0001016880211511084,1,['16_423_114_372_127_61_325_28_367_286_312_48_316_317_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90']
16,237,1,0.0001016880211511084,1,['16_423_114_372_127_61_325_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237']
18,90,1,0.0001016880211511084,1,['18_124_11_125_127_61_325_28_367_286_312_48_316_317_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90']
18,310,1,0.0001016880211511084,1,['18_124_11_125_127_61_325_28_367_286_312_48_316_317_324_340_32_310']
22,32,2,0.0002033760423022168,1,['22_213_125_127_61_325_28_367_286_312_48_316_317_324_340_32']
22,231,1,0.0001016880211511084,1,['22_213_125_127_61_325_28_367_286_312_48_316_317_324_341_342_71_345_282_78_231']
22,263,1,0.0001016880211511084,1,['22_213_125_127_61_325_28_367_286_312_48_316_317_324_340_32_310_387_339_273_386_263']
22,272,2,0.0002033760423022168,1,['22_213_125_127_61_325_28_367_286_312_48_316_317_324_340_32_310_387_339_272']
22,295,1,0.0001016880211511084,1,['22_213_125_127_61_325_29_328_240_244_151_85_292_293_295']
22,308,1,0.0001016880211511084,1,['22_213_125_127_61_325_28_367_286_312_48_316_317_324_341_342_71_344_270_273_386_262_265_333_308']
22,334,1,0.0001016880211511084,1,['22_213_125_127_61_325_28_367_286_312_48_316_317_324_340_32_310_387_339_273_386_262_265_334']
23,9,1,0.0001016880211511084,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_351_337_182_186_347_403_243_211_136_9']
23,12,1,0.0001016880211511084,1,['23_25_252_245_36_373_285_366_300_27_65_326_60_128_126_12']
23,13,1,0.0001016880211511084,1,['23_25_252_245_37_54_357_323_319_314_49_313_300_27_65_326_60_128_126_10_13']
23,95,1,0.0001016880211511084,1,['23_25_252_245_37_54_358_340_32_310_387_339_273_386_262_265_334_95']
23,146,1,0.0001016880211511084,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146']
23,148,3,0.0003050640634533252,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146_148']
23,158,1,0.0001016880211511084,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_158']
23,159,2,0.0002033760423022168,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159']
23,168,3,0.0003050640634533252,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_166_163_168']
23,169,7,0.0007118161480577588,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_169']
23,170,33,0.003355704697986577,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170']
23,178,1,0.0001016880211511084,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_306_291_178']
23,206,1,0.0001016880211511084,1,['23_25_252_244_151_85_292_293_294_296_203_191_396_204_206']
23,226,1,0.0001016880211511084,1,['23_25_252_245_37_54_358_340_32_310_387_339_272_223_103_226']
23,237,24,0.0024405125076266015,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237']
23,243,1,0.0001016880211511084,1,['23_25_252_244_151_84_299_293_294_296_203_190_397_351_337_182_186_347_403_243']
23,263,1,0.0001016880211511084,1,['23_25_252_245_37_54_358_340_32_310_387_339_273_386_263']
23,265,1,0.0001016880211511084,1,['23_25_252_245_37_54_358_340_32_310_387_339_273_386_262_265']
23,290,1,0.0001016880211511084,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_349_290']
23,291,1,0.0001016880211511084,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_306_291']
23,304,1,0.0001016880211511084,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_304']
23,305,5,0.000508440105755542,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_305']
23,306,1,0.0001016880211511084,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_306']
23,348,1,0.0001016880211511084,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_348']
23,407,2,0.0002033760423022168,1,['23_25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407']
24,141,1,0.0001016880211511084,1,['24_133_135_390_400_405_172_356_362_193_185_177_404_195_141']
25,12,2,0.0002033760423022168,1,['25_252_245_37_54_357_323_319_314_49_313_300_27_65_326_60_128_126_12']
25,90,3,0.0003050640634533252,1,['25_252_245_37_54_358_340_32_310_387_339_273_386_262_265_334_95_275_216_90']
25,146,1,0.0001016880211511084,1,['25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146']
25,169,1,0.0001016880211511084,1,['25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_169']
25,170,2,0.0002033760423022168,1,['25_252_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170']
25,308,1,0.0001016880211511084,1,['25_252_245_37_54_358_340_32_310_387_339_273_386_262_265_333_308']
28,308,1,0.0001016880211511084,1,['28_367_286_312_48_316_317_324_340_32_310_387_339_273_386_262_265_333_308']
29,141,1,0.0001016880211511084,1,['29_328_240_244_152_250_242_356_362_193_185_177_404_195_141']
29,146,1,0.0001016880211511084,1,['29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146']
29,148,1,0.0001016880211511084,1,['29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146_148']
29,159,2,0.0002033760423022168,1,['29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159']
29,168,1,0.0001016880211511084,1,['29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_166_163_168']
29,169,3,0.0003050640634533252,1,['29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_169']
29,170,14,0.0014236322961155175,1,['29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170']
29,185,1,0.0001016880211511084,1,['29_328_240_245_37_53_56_35_152_250_242_356_362_193_185']
29,237,4,0.0004067520846044336,1,['29_328_240_244_151_85_292_293_294_296_203_190_397_350_237']
29,290,1,0.0001016880211511084,1,['29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_349_290']
29,291,1,0.0001016880211511084,1,['29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_306_291']
29,420,1,0.0001016880211511084,1,['29_328_240_244_151_85_292_293_294_296_203_190_398_393_396_205_257_420']
30,185,1,0.0001016880211511084,1,['30_32_309_311_31_267_56_35_152_250_242_356_362_193_185']
31,12,10,0.001016880211511084,1,['31_268_357_323_319_314_49_313_300_27_65_326_60_128_126_12']
31,77,1,0.0001016880211511084,1,['31_267_56_35_152_249_252_245_37_54_358_341_342_71_345_282_77']
31,90,1,0.0001016880211511084,1,['31_268_358_340_32_310_387_339_273_386_262_265_334_95_275_216_90']
31,141,22,0.0022371364653243847,1,['31_267_56_35_152_250_242_356_362_193_185_177_404_195_141']
31,146,1,0.0001016880211511084,1,['31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146']
31,148,1,0.0001016880211511084,1,['31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146_148']
31,169,2,0.0002033760423022168,1,['31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_169']
31,170,6,0.0006101281269066504,1,['31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170']
31,231,1,0.0001016880211511084,1,['31_267_56_35_152_250_243_212_25_252_245_37_54_358_341_342_71_345_282_78_231']
31,236,1,0.0001016880211511084,1,['31_267_56_35_151_85_292_293_294_296_203_190_397_350_236']
31,237,4,0.0004067520846044336,1,['31_267_56_35_151_85_292_293_294_296_203_190_397_350_237']
31,238,1,0.0001016880211511084,1,['31_267_56_35_151_85_292_293_294_296_203_190_397_350_236_238']
31,272,1,0.0001016880211511084,1,['31_267_56_35_152_250_243_212_25_252_245_37_54_358_340_32_310_387_339_272']
31,334,1,0.0001016880211511084,1,['31_267_56_35_152_250_243_212_25_252_245_37_54_358_341_342_71_344_270_272_223_103_226_228_334']
31,365,2,0.0002033760423022168,1,['31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305_349_290_365']
32,12,2,0.0002033760423022168,1,['32_309_311_31_268_357_323_319_314_49_313_300_27_65_326_60_128_126_12']
32,141,2,0.0002033760423022168,1,['32_309_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141']
32,340,1,0.0001016880211511084,1,['32_309_311_31_267_56_35_152_250_243_212_25_252_245_37_54_358_340']
35,40,1,0.0001016880211511084,1,['35_152_250_243_212_25_252_245_37_54_357_323_318_38_40']
35,146,1,0.0001016880211511084,1,['35_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146']
35,169,3,0.0003050640634533252,1,['35_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_169']
35,307,1,0.0001016880211511084,1,['35_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146_148_150_307']
35,347,1,0.0001016880211511084,1,['35_151_85_292_293_294_296_203_190_397_351_337_182_186_347']
35,365,1,0.0001016880211511084,1,['35_151_85_292_293_294_296_203_190_397_350_237_305_349_290_365']
35,395,1,0.0001016880211511084,1,['35_151_85_292_293_294_296_203_190_397_350_237_304_307_238_392_393_395']
35,402,1,0.0001016880211511084,1,['35_151_85_292_293_294_296_203_190_397_350_237_305_349_290_364_178_180_337_182_186_347_402']
37,12,2,0.0002033760423022168,1,['37_54_357_323_319_314_49_313_300_27_65_326_60_128_126_12']
41,9,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_152_250_243_211_136_9']
41,12,1,0.0001016880211511084,1,['41_43_45_46_321_26_28_367_286_312_50_51_54_357_323_319_314_49_313_300_27_65_326_60_128_126_12']
41,40,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_245_37_54_357_323_318_38_40']
41,57,2,0.0002033760423022168,1,['41_43_45_46_321_26_28_367_286_312_50_51_53_55_57']
41,70,1,0.0001016880211511084,1,['41_43_45_46_321_26_28_367_286_312_48_316_317_324_341_342_70']
41,141,5,0.000508440105755542,1,['41_43_45_46_321_26_29_328_240_244_152_250_242_356_362_193_185_177_404_195_141']
41,143,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143']
41,148,3,0.0003050640634533252,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146_148']
41,157,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157']
41,158,3,0.0003050640634533252,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_158']
41,159,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159']
41,167,4,0.0004067520846044336,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167']
41,169,13,0.0013219442749644091,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_169']
41,170,46,0.004677648972950987,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170']
41,182,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_351_337_182']
41,185,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_152_250_242_356_362_193_185']
41,190,2,0.0002033760423022168,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190']
41,191,2,0.0002033760423022168,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_191']
41,195,1,0.0001016880211511084,1,['41_43_45_46_321_26_28_367_286_312_50_51_53_56_35_152_250_242_356_362_193_185_177_404_195']
41,199,2,0.0002033760423022168,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_295_199']
41,202,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_202']
41,203,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_84_299_293_294_296_203']
41,207,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_191_396_204_207']
41,236,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_236']
41,237,24,0.0024405125076266015,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237']
41,256,2,0.0002033760423022168,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_297_256']
41,262,1,0.0001016880211511084,1,['41_43_45_46_321_26_28_367_286_312_48_316_317_324_340_32_310_387_339_273_386_262']
41,265,1,0.0001016880211511084,1,['41_43_45_46_321_26_28_367_286_312_48_316_317_324_340_32_310_387_339_273_386_262_265']
41,294,13,0.0013219442749644091,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294']
41,295,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_295']
41,296,25,0.00254220052877771,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296']
41,297,4,0.0004067520846044336,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_297']
41,304,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_304']
41,305,8,0.0008135041692088672,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305']
41,344,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_245_37_54_358_341_342_71_344']
41,348,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348']
41,350,7,0.0007118161480577588,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350']
41,356,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_245_37_53_56_35_152_250_242_356']
41,364,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_84_299_293_294_296_203_190_397_350_237_305_349_290_364']
41,394,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_398_394']
41,395,9,0.0009151921903599756,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_191_395']
41,397,2,0.0002033760423022168,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397']
41,407,1,0.0001016880211511084,1,['41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407']
43,40,1,0.0001016880211511084,1,['43_45_46_321_26_29_328_240_245_37_54_357_323_318_38_40']
43,95,1,0.0001016880211511084,1,['43_45_46_321_26_28_367_286_312_48_316_317_324_340_32_310_387_339_273_386_262_265_334_95']
43,143,2,0.0002033760423022168,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143']
43,159,1,0.0001016880211511084,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159']
43,169,6,0.0006101281269066504,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_169']
43,170,18,0.0018303843807199512,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170']
43,190,4,0.0004067520846044336,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190']
43,191,1,0.0001016880211511084,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_191']
43,192,1,0.0001016880211511084,1,['43_45_46_321_26_29_328_240_244_152_250_242_356_362_192']
43,195,1,0.0001016880211511084,1,['43_45_46_321_26_29_328_240_244_152_250_242_356_362_193_185_177_404_195']
43,199,1,0.0001016880211511084,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_295_199']
43,203,3,0.0003050640634533252,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203']
43,206,1,0.0001016880211511084,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_191_396_204_206']
43,236,1,0.0001016880211511084,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_236']
43,237,28,0.002847264592231035,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237']
43,272,1,0.0001016880211511084,1,['43_45_46_321_26_29_328_240_245_37_54_358_341_342_71_344_270_272']
43,273,1,0.0001016880211511084,1,['43_45_46_321_26_28_367_286_312_48_316_317_324_340_32_310_387_339_273']
43,296,5,0.000508440105755542,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296']
43,297,11,0.0011185682326621924,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_297']
43,305,4,0.0004067520846044336,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305']
43,306,1,0.0001016880211511084,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_306']
43,337,1,0.0001016880211511084,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_351_337']
43,350,7,0.0007118161480577588,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350']
43,351,1,0.0001016880211511084,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_351']
43,395,4,0.0004067520846044336,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_191_395']
43,397,6,0.0006101281269066504,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397']
43,407,2,0.0002033760423022168,1,['43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407']
45,90,1,0.0001016880211511084,1,['45_46_321_26_29_328_240_245_37_54_358_340_32_310_387_339_273_386_262_265_334_95_275_216_90']
45,170,2,0.0002033760423022168,1,['45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170']
45,237,1,0.0001016880211511084,1,['45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237']
46,90,1,0.0001016880211511084,1,['46_321_26_29_328_240_245_37_54_358_340_32_310_387_339_273_386_262_265_334_95_275_216_90']
46,141,1,0.0001016880211511084,1,['46_321_26_29_328_240_244_152_250_242_356_362_193_185_177_404_195_141']
46,148,2,0.0002033760423022168,1,['46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_142_144_146_148']
46,157,1,0.0001016880211511084,1,['46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157']
46,163,2,0.0002033760423022168,1,['46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_166_163']
46,168,1,0.0001016880211511084,1,['46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_166_163_168']
46,169,3,0.0003050640634533252,1,['46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_169']
46,170,11,0.0011185682326621924,1,['46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_348_143_167_407_157_159_170']
46,195,2,0.0002033760423022168,1,['46_321_26_29_328_240_244_152_250_242_356_362_193_185_177_404_195']
46,226,1,0.0001016880211511084,1,['46_321_26_29_328_240_245_37_54_358_340_32_310_387_339_272_223_103_226']
46,236,1,0.0001016880211511084,1,['46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_236']
46,237,7,0.0007118161480577588,1,['46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237']
46,238,1,0.0001016880211511084,1,['46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_236_238']
46,258,1,0.0001016880211511084,1,['46_321_26_29_328_240_244_151_85_292_293_294_296_203_191_396_205_258']
46,305,1,0.0001016880211511084,1,['46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305']
